days_data,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia_and_Herzegovina,Botswana,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Burundi,Cambodia,Cameroon,Canada,Cape_Verde,Cases_on_an_international_conveyance_Japan,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Sao_Tome_and_Principe,Saudi_Arabia,Senegal,Serbia,Seychelles,Sierra_Leone,Singapore,Sint_Maarten,Slovakia,Slovenia,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_of_America,United_States_Virgin_Islands,Uruguay,Uzbekistan,Venezuela,Vietnam,Western_Sahara,Yemen,Zambia,Zimbabwe
1,0,6.977451667192301e-7,0,1.2986001090824092e-5,6.491449041378508e-8,NA,1.0385725858380242e-5,2.2474686872548882e-8,0,1.8895554820728424e-5,0,0,0,2.593092002904263e-6,0,1.8592424669026487e-8,3.488684451980003e-6,0,0,2.6104821299445795e-6,8.706972752747746e-8,3.12656328164082e-5,1.325567276515985e-6,1.7616268694604542e-7,NA,6.01697569352414e-7,1.3308927717439043e-6,0,6.710958996040534e-5,2.331208825024128e-6,2.847292850903218e-7,1.0125795286290407e-7,1.7896486364935485e-7,0,3.965698767821701e-8,0,3.6780459277594997e-6,0,1.5582634711877086e-5,2.1429901613178703e-7,6.460886985454153e-8,5.339267751463493e-8,1.938638501360637e-8,2.014152036453735e-8,1.2014580895374627e-6,1.9068092731185846e-7,2.000223625001275e-7,3.988953948284568e-8,0,2.6459371018415897e-7,6.25590400940888e-6,1.6817109727436694e-6,0,1.189511963581997e-8,0,1.0428398615108664e-6,1.3961605584642234e-5,0,0,0,1.557451908999954e-7,7.639571145034202e-7,2.820078962210942e-7,0,7.31528895391368e-7,9.155450103488172e-9,NA,0.0014846279151287708,1.1318836921593284e-6,0,0,1.0803841846160495e-5,4.7185948024678253e-7,4.3857687068385536e-7,0,0,6.718825355825632e-8,2.9657749569962633e-4,0,3.5698348951361e-5,8.972311446874944e-6,1.809758216302302e-5,5.797838531008609e-8,1.586646780693682e-5,8.055214954216574e-8,1.0670599138135708e-6,1.2836904560181976e-6,1.7980476079853453e-7,0.001,2.0860447569246776e-7,2.0473375143377606e-7,0,0,0,0,0,0,1.1893859200494785e-5,0,0,6.814646720195717e-7,0,4.6816479400749066e-5,1.0044183358174273e-7,3.282904455607171e-7,1.9457899041134192e-8,1.0838346068389964e-6,0,4.7499920833465276e-7,2.8322566273742986e-7,5.190647284097621e-7,0,2.0751292234845694e-7,1.497327196088622e-7,2.6378264310208388e-5,0,0,1.1423189256962662e-7,1.653501578956216e-7,0,3.878253854984332e-6,1.0483449516162596e-7,6.204372014145968e-6,2.2710142054209564e-7,2.370973592886447e-6,0,2.820172013571796e-7,0,3.1543671582432444e-7,3.2136515919626573e-6,1.6949152542372882e-4,2.7755312935879844e-8,3.39029457659323e-8,0,8.169083694304719e-7,0,0,7.040766035344645e-6,0,1.5466676812806656e-7,4.455742623473529e-8,0,0,3.5160507717731446e-5,0,0,0,1.5320347369179007e-6,2.394135517167987e-7,1.1619373492676773e-7,1.4375931470509718e-7,3.1260495711435114e-8,0,2.6330653820677925e-8,1.945191884426035e-7,2.0030339705172178e-5,0,0,0,8.12879985829876e-8,3.8138098053050095e-5,1.0995717168163e-5,9.073586788857636e-6,0,1.8954830638588245e-5,2.9673637172189025e-8,6.30741322891621e-8,1.4322371372214943e-7,2.0669270994812014e-5,1.307163228348083e-7,0,2.4104517186520754e-5,1.8358692501263538e-7,4.837058836048858e-7,6.663044635602753e-8,1.7307139877100614e-8,0,9.110853577649983e-8,0,0,2.392256762449358e-8,1.736138238271084e-6,0,0,5.9149607279139953e-8,0,1.6482000501712096e-6,0,7.886609483490171e-7,1.267572676913217e-7,7.194979631012665e-7,8.646626553236762e-8,1.2147756957980083e-8,3.1788416301099876e-5,2.340651982524037e-8,2.2410211024407497e-8,0,0,1.7756202649978298e-8,0,1.589126634697178e-4,1.7394838777386361e-6,1.820642444030417e-7,3.463779860163743e-7,0,NA,3.5089335870105173e-8,1.1526167107984395e-7,6.92567874075647e-8
2,0,2.0932355001576906e-6,0,2.5972002181648184e-5,6.491449041378508e-8,NA,1.0385725858380242e-5,4.4949373745097764e-8,0,3.779110964145685e-5,0,0,0,2.593092002904263e-6,0,1.8592424669026487e-8,3.488684451980003e-6,0,0,2.6104821299445795e-6,8.706972752747746e-8,3.12656328164082e-5,1.325567276515985e-6,2.642440304190681e-7,NA,9.02546354028621e-7,1.774523695658539e-6,0,6.710958996040534e-5,2.5643297075265407e-5,5.694585701806436e-7,1.0125795286290407e-7,1.7896486364935485e-7,0,7.931397535643403e-8,0,5.51706889163925e-6,0,4.674790413563125e-5,2.1429901613178703e-7,6.460886985454153e-8,1.601780325439048e-7,1.938638501360637e-8,6.042456109361205e-8,1.2014580895374627e-6,1.9068092731185846e-7,1.0001118125006376e-6,1.5955815793138273e-7,0,3.527916135788787e-7,1.876771202822664e-5,5.045132918231008e-6,0,2.379023927163994e-8,0,1.0428398615108664e-6,1.3961605584642234e-5,0,0,0,1.557451908999954e-7,7.639571145034202e-7,2.820078962210942e-7,0,7.31528895391368e-7,9.155450103488172e-9,NA,0.001649586572365301,1.1318836921593284e-6,0,0,1.0803841846160495e-5,4.7185948024678253e-7,4.3857687068385536e-7,0,0,6.718825355825632e-8,2.9657749569962633e-4,0,3.5698348951361e-5,8.972311446874944e-6,7.239032865209208e-5,5.797838531008609e-8,1.586646780693682e-5,8.055214954216574e-8,1.0670599138135708e-6,5.134761824072791e-6,1.7980476079853453e-7,0.001,3.129067135387017e-7,4.094675028675521e-7,0,0,0,0,0,0,2.378771840098957e-5,0,0,2.044394016058715e-6,0,1.1235955056179776e-4,1.0044183358174273e-7,4.924356683410756e-7,1.9457899041134192e-8,1.0838346068389964e-6,0,9.499984166693055e-7,2.8322566273742986e-7,1.0381294568195243e-6,0,4.1502584469691387e-7,1.497327196088622e-7,7.913479293062516e-5,0,0,1.1423189256962662e-7,1.653501578956216e-7,0,7.756507709968664e-6,2.0966899032325193e-7,8.27249601886129e-6,2.2710142054209564e-7,9.483894371545787e-6,0,8.460516040715387e-7,0,3.1543671582432444e-7,1.2854606367850629e-5,1.6949152542372882e-4,5.551062587175969e-8,3.39029457659323e-8,3.723812636739564e-8,8.169083694304719e-7,0,0,1.408153207068929e-5,0,1.5466676812806656e-7,4.455742623473529e-8,0,0,1.0548152315319434e-4,0,0,0,3.501793684383773e-6,1.6758948620175907e-6,1.1619373492676773e-7,7.187965735254859e-7,2.188234699800458e-7,0,1.3165326910338963e-7,3.89038376885207e-7,3.129740578933153e-5,0,0,0,4.0643999291493805e-7,3.8138098053050095e-5,1.0995717168163e-5,9.073586788857636e-6,0,1.8954830638588245e-5,1.4836818586094512e-7,1.8922239686748628e-7,7.161185686107472e-7,3.100390649221802e-5,1.307163228348083e-7,0,4.820903437304151e-5,5.507607750379061e-7,2.902235301629315e-6,6.663044635602753e-8,3.461427975420123e-8,0,9.110853577649983e-8,0,0,2.392256762449358e-8,1.736138238271084e-6,0,0,5.9149607279139953e-8,0,1.6482000501712096e-6,0,7.886609483490171e-7,1.267572676913217e-7,1.438995926202533e-6,1.7293253106473523e-7,2.4295513915960166e-8,3.1788416301099876e-5,2.340651982524037e-8,6.72306330732225e-8,0,0,1.7756202649978298e-8,0,1.589126634697178e-4,2.3193118369848483e-6,2.427523258707222e-7,5.195669790245615e-7,0,NA,3.5089335870105173e-8,1.1526167107984395e-7,1.385135748151294e-7
3,0,3.488725833596151e-6,0,6.493000545412046e-5,6.491449041378508e-8,NA,1.0385725858380242e-5,1.7979749498039106e-7,0,1.1337332892437054e-4,0,0,0,7.779276008712789e-6,0,3.098737444837748e-8,6.977368903960006e-6,0,0,5.220964259889159e-6,8.706972752747746e-8,3.12656328164082e-5,1.325567276515985e-6,8.808134347302271e-7,NA,9.02546354028621e-7,1.774523695658539e-6,0,6.710958996040534e-5,5.82802206256032e-5,9.965524978161265e-7,1.5188692929435612e-7,2.684472954740323e-7,0,1.1897096303465104e-7,0,5.51706889163925e-6,0,4.674790413563125e-5,2.1429901613178703e-7,1.2921773970908306e-7,2.1357071005853972e-7,1.938638501360637e-8,1.8127368328083613e-7,3.604374268612388e-6,1.9068092731185846e-7,1.8002012625011475e-6,1.5955815793138273e-7,0,3.527916135788787e-7,3.753542405645328e-5,1.1771976809205685e-5,0,2.379023927163994e-8,0,1.0428398615108664e-6,2.7923211169284468e-05,0,0,0,4.6723557269998615e-7,7.639571145034202e-7,2.820078962210942e-7,0,7.31528895391368e-7,3.662180041395269e-8,NA,0.001897024558220096,2.263767384318657e-6,0,0,5.4019209230802476e-5,4.7185948024678253e-7,4.3857687068385536e-7,0,0,6.718825355825632e-8,2.9657749569962633e-4,0,3.5698348951361e-5,8.972311446874944e-6,8.445538342744076e-5,3.478703118605165e-7,1.586646780693682e-5,8.055214954216574e-8,1.0670599138135708e-6,5.134761824072791e-6,1.7980476079853453e-7,0.001,6.258134270774034e-7,7.165681300182161e-7,0,0,0,0,0,0,2.378771840098957e-5,0,0,2.7258586880782867e-6,0,1.1235955056179776e-4,1.0044183358174273e-7,6.018658168613147e-7,5.837369712340258e-8,1.0296428764970466e-5,0,9.499984166693055e-7,8.496769882122895e-7,1.5571941852292864e-6,0,4.1502584469691387e-7,1.497327196088622e-7,1.0551305724083355e-4,0,0,1.1423189256962662e-7,2.2046687719416215e-7,0,1.1634761564952996e-5,2.0966899032325193e-7,1.2408744028291936e-5,2.2710142054209564e-7,1.1064543433470086e-5,0,1.1280688054287184e-6,0,1.2617468632972977e-6,2.0888735347757272e-5,1.6949152542372882e-4,1.387765646793992e-7,3.39029457659323e-8,5.585718955109346e-8,8.169083694304719e-7,0,0,1.7601915088361612e-5,0,3.093335362561331e-7,4.455742623473529e-8,0,0,1.0548152315319434e-4,0,0,0,4.15838000020573e-6,3.3517897240351813e-6,1.1619373492676773e-7,8.62555888230583e-7,2.8134446140291604e-7,0,1.5798392292406755e-7,4.862979711065088e-7,3.974770535245104e-5,0,0,0,4.0643999291493805e-7,3.8138098053050095e-5,1.0995717168163e-5,9.073586788857636e-6,0,1.8954830638588245e-5,2.0771546020532317e-7,2.522965291566484e-7,2.57802684699869e-6,4.133854198962403e-5,2.614326456696166e-7,0,4.820903437304151e-5,9.179346250631769e-7,4.3533529524439724e-6,6.663044635602753e-8,5.1921419631301845e-8,0,9.110853577649983e-8,0,0,2.392256762449358e-8,8.68069119135542e-6,0,0,5.9149607279139953e-8,0,3.516160107031914e-6,0,7.886609483490171e-7,1.267572676913217e-7,1.438995926202533e-6,4.3233132766183804e-7,2.186596252436415e-7,6.357683260219975e-5,2.1065867842716332e-7,6.72306330732225e-8,0,0,5.326860794993489e-8,0,1.589126634697178e-4,8.407505409070075e-6,4.855046517414445e-7,1.1430473538540352e-6,0,NA,3.5089335870105173e-8,1.1526167107984395e-7,1.385135748151294e-7
4,0,3.837598416955765e-6,0,1.8180401527153727e-4,6.491449041378508e-8,NA,1.0385725858380242e-5,2.0227218185293994e-7,0,1.606122159761916e-4,0,0,0,1.0372368011617052e-5,0,4.9579799117403965e-8,2.0932106711880017e-5,0,0,5.220964259889159e-6,1.7413945505495492e-7,9.379689844922461e-5,1.325567276515985e-6,8.808134347302271e-7,NA,5.415278124171726e-6,1.774523695658539e-6,0,6.710958996040534e-5,8.625472652589274e-5,3.274386778538701e-6,1.5188692929435612e-7,2.684472954740323e-7,0,1.5862795071286805e-7,0,5.51706889163925e-6,0,4.674790413563125e-5,2.1429901613178703e-7,1.2921773970908306e-7,2.6696338757317466e-7,3.1592627429580754e-8,3.222643258325976e-7,NA,5.720427819355754e-7,2.6002907125016575e-6,1.9944769741422843e-7,0,6.173853237630376e-7,3.753542405645328e-5,1.7657965213808528e-5,0,2.379023927163994e-8,0,1.0428398615108664e-6,9.773123909249564e-5,0,0,0,4.6723557269998615e-7,7.639571145034202e-7,2.820078962210942e-7,0,7.31528895391368e-7,4.577725051744086e-8,NA,0.00237128069777512,3.3956510764779853e-6,0,0,6.122177046157613e-5,4.7185948024678253e-7,4.3857687068385536e-7,0,0,2.0156476067476894e-7,4.448662435494395e-4,0,3.5698348951361e-5,8.972311446874944e-6,9.04879108151151e-5,3.478703118605165e-7,2.6972995271792595e-4,8.055214954216574e-8,1.0670599138135708e-6,5.134761824072791e-6,1.7980476079853453e-7,0.001,8.34417902769871e-7,8.189350057351043e-7,0,0,0,0,0,0,1.546201696064322e-4,0,0,3.407323360097858e-6,0,1.404494382022472e-4,1.5066275037261408e-6,1.8055974505839439e-6,5.837369712340258e-8,1.0296428764970466e-5,0,2.21666297222838e-6,8.496769882122895e-7,3.1143883704585728e-6,0,4.1502584469691387e-7,1.497327196088622e-7,1.0551305724083355e-4,0,0,6.473140578945509e-7,2.2046687719416215e-7,0,1.551301541993733e-5,4.7175522822731684e-7,1.8613116042437906e-5,2.2710142054209564e-7,2.2129086866940173e-5,0,1.6921032081430775e-6,0,1.5771835791216222e-6,2.2495561143738603e-5,1.6949152542372882e-4,1.6653187761527904e-7,1.695147288296615e-7,5.585718955109346e-8,8.169083694304719e-7,0,0,2.464268112370626e-5,0,3.093335362561331e-7,8.911485246947059e-8,0,0,1.4064203087092578e-4,0,0,0,4.377242105479716e-6,6.464165896353564e-6,1.1619373492676773e-7,1.0063152029356801e-6,3.438654528257863e-7,0,2.896371920274572e-7,8.753363479917158e-7,5.445748607343686e-5,0,0,0,5.690159900809133e-7,3.8138098053050095e-5,1.0995717168163e-5,9.073586788857636e-6,0,1.8954830638588245e-5,3.2641000889407927e-7,3.7844479373497257e-7,3.4373691293315863e-6,4.133854198962403e-5,2.614326456696166e-7,0,7.231355155956226e-5,1.2851084750884475e-6,5.80447060325863e-6,6.663044635602753e-8,1.211499791397043e-7,0,1.8221707155299966e-7,0,0,2.392256762449358e-8,8.68069119135542e-6,0,0,5.9149607279139953e-8,0,8.350880254200795e-6,0,7.886609483490171e-7,1.267572676913217e-7,2.877991852405066e-6,6.052638587265732e-7,5.709445770250638e-7,6.357683260219975e-5,2.1065867842716332e-7,1.1205105512203749e-7,0,0,5.326860794993489e-8,0,1.589126634697178e-4,1.4495698981155302e-5,6.979129368783265e-7,1.1430473538540352e-6,0,NA,3.5089335870105173e-8,1.1526167107984395e-7,1.385135748151294e-7
5,0,8.024069417271146e-6,0,1.8180401527153727e-4,6.491449041378508e-8,NA,1.0385725858380242e-5,2.696962424705866e-7,0,1.7950777079692003e-4,0,0,0,1.0372368011617052e-5,0,6.197474889675496e-8,4.884158232772004e-5,0,0,5.220964259889159e-6,1.7413945505495492e-7,9.379689844922461e-5,1.325567276515985e-6,9.688947782032499e-7,NA,6.317824478200347e-6,1.774523695658539e-6,0,1.0066438494060802e-4,9.324835300096511e-5,4.413303918899988e-6,1.0125795286290407e-6,2.684472954740323e-7,0,1.5862795071286805e-7,0,5.51706889163925e-6,0,4.674790413563125e-5,2.1429901613178703e-7,1.2921773970908306e-7,5.339267751463493e-7,3.1592627429580754e-8,6.848116923942699e-7,NA,5.720427819355754e-7,4.400491975002805e-6,1.9944769741422843e-7,0,9.701769373419162e-7,4.379132806586216e-5,2.522566459115504e-5,0,3.568535890745991e-8,0,1.0428398615108664e-6,1.5357766143106458e-4,0,0,0,4.6723557269998615e-7,2.2918713435102606e-6,1.1280315848843768e-6,0,7.31528895391368e-7,4.577725051744086e-8,NA,0.002433140194238819,4.527534768637314e-6,0,0,6.482305107696297e-5,4.7185948024678253e-7,4.3857687068385536e-7,0,0,2.0156476067476894e-7,4.448662435494395e-4,0,7.1396697902722e-5,6.280618012812461e-5,1.628782394672072e-4,4.638270824806887e-7,3.173293561387364e-4,8.055214954216574e-8,1.0670599138135708e-6,6.418452280090988e-6,4.495119019963363e-7,0.001,9.38720140616105e-7,9.213018814519923e-7,0,0,0,0,0,0,2.7355876161138005e-4,0,0,3.407323360097858e-6,0,1.6853932584269662e-4,1.6070693373078836e-6,2.024457747624422e-6,7.783159616453677e-8,1.1380263371809461e-5,0,2.21666297222838e-6,8.496769882122895e-7,4.152517827278097e-6,0,4.1502584469691387e-7,1.497327196088622e-7,1.0551305724083355e-4,0,0,7.234686529409686e-7,2.7558359649270266e-7,0,1.7452142347429493e-5,9.435104564546337e-7,2.4817488056583872e-5,2.2710142054209564e-7,2.8451683114637362e-5,0,2.2561376108574368e-6,0,1.5771835791216222e-6,2.2495561143738603e-5,1.6949152542372882e-4,1.9428719055115888e-7,2.3732062036152609e-7,9.309531591848909e-8,8.169083694304719e-7,0,0,3.1683447159050904e-5,0,3.093335362561331e-7,3.1190198364314706e-7,0,0,1.4064203087092578e-4,0,0,0,6.347001052945588e-6,8.618887861804752e-6,1.1619373492676773e-7,1.1500745176407775e-6,5.31428427094397e-7,0,4.4762111495152473e-7,1.2643747248769228e-6,7.480079983650236e-5,0,0,0,8.941679844128637e-7,1.3348334318567532e-4,1.0995717168163e-5,9.073586788857636e-6,0,1.8954830638588245e-5,4.4510455758283537e-7,1.19840851349408e-6,5.872172262608127e-6,6.200781298443604e-5,5.228652913392332e-7,0,7.231355155956226e-5,1.8358692501263537e-6,7.739294137678173e-6,6.663044635602753e-8,2.24992818402308e-7,0,1.8221707155299966e-7,0,0,2.392256762449358e-8,1.0416829429626504e-5,0,0,2.9574803639569976e-7,0,NA,0,7.886609483490171e-7,1.267572676913217e-7,3.5974898155063324e-6,1.124061451920779e-6,1.190480181882048e-6,1.589420815054994e-4,3.2769127755336516e-7,3.1374295434170497e-7,0,0,5.326860794993489e-8,0,1.7760827093674342e-4,2.2903204390225377e-5,6.979129368783265e-7,1.1430473538540352e-6,0,NA,3.5089335870105173e-8,1.7289250661976593e-7,1.385135748151294e-7
6,0,1.1512795250867297e-5,0,6.882580578136769e-4,9.737173562067763e-8,NA,3.115717757514073e-5,4.2701905057842876e-7,0,2.6453776749019793e-4,0,0,0,1.0372368011617052e-5,0,6.197474889675496e-8,5.930763568366005e-5,0,0,5.220964259889159e-6,1.7413945505495492e-7,9.379689844922461e-5,1.325567276515985e-6,1.0569761216762725e-6,NA,6.317824478200347e-6,2.6617855434878086e-6,0,1.0066438494060802e-4,1.165604412512064e-4,5.836950344351597e-6,1.0125795286290407e-6,2.684472954740323e-7,0,3.9656987678217017e-7,0,7.3560918555189995e-6,0,4.674790413563125e-5,2.1429901613178703e-7,1.9382660956362458e-7,6.941048076902542e-7,4.236284132602874e-8,9.063684164041807e-7,NA,5.720427819355754e-7,4.600514337502933e-6,2.393372368970741e-7,0,1.4111664543155147e-6,5.004723207527104e-5,3.3634219454873385e-5,0,3.568535890745991e-8,0,3.128519584532599e-6,1.5357766143106458e-4,0,0,0,7.787259544999769e-7,3.055828458013681e-6,1.6920473773265652e-6,0,7.31528895391368e-7,5.493270062092903e-8,NA,0.0025156195228570838,5.659418460796642e-6,0,0,8.282945415389712e-5,1.4155784407403474e-6,4.3857687068385536e-7,0,0,2.351588874538971e-7,4.448662435494395e-4,0,7.1396697902722e-5,6.280618012812461e-5,1.7494329424255585e-4,5.218054677907748e-7,3.6492875955954686e-4,8.055214954216574e-8,4.268239655254283e-6,6.418452280090988e-6,6.293166627948708e-7,0.001,1.2516268541548067e-6,1.2284025086026563e-6,0,0,0,0,0,0,2.7355876161138005e-4,0,0,4.429520368127216e-6,0,1.6853932584269662e-4,3.5154641753609955e-6,2.681038638745856e-6,1.3620529328793935e-7,1.3006015282067956e-5,0,2.533329111118148e-6,8.496769882122895e-7,5.190647284097621e-6,0,6.225387670453709e-7,1.1978617568708976e-6,1.8464785017145873e-4,0,0,7.234686529409686e-7,4.409337543883243e-7,0,1.7452142347429493e-5,9.435104564546337e-7,3.722623208487581e-5,4.542028410841913e-7,3.319363030041026e-5,0,5.640344027143591e-6,0,1.8926202949459467e-6,3.37433417156079e-5,1.6949152542372882e-4,4.995956328458371e-7,2.3732062036152609e-7,9.309531591848909e-8,8.169083694304719e-7,0,0,4.928536224741252e-5,0,3.093335362561331e-7,3.1190198364314706e-7,0,0,1.4064203087092578e-4,0,0,0,6.565863158219574e-6,1.0294782723822343e-5,1.1619373492676773e-7,1.2938338323458746e-6,6.877309056515726e-7,0,5.792743840549144e-7,2.0424514786473368e-6,8.951058055748817e-5,0,0,0,8.941679844128637e-7,1.3348334318567532e-4,1.0995717168163e-5,9.073586788857636e-6,0,1.8954830638588245e-5,5.934727434437805e-7,1.324556778072404e-6,6.588290831218874e-6,6.200781298443604e-5,7.842979370088498e-7,0,7.231355155956226e-5,3.855325425265343e-6,1.4994882391751461e-5,6.663044635602753e-8,2.9422137791071046e-7,0,2.733256073294995e-7,0,0,4.784513524898716e-8,1.3889105906168672e-5,0,0,2.9574803639569976e-7,0,NA,0,7.886609483490171e-7,1.267572676913217e-7,5.036485741708866e-6,1.3834602485178818e-6,2.320221578974196e-6,1.589420815054994e-4,3.2769127755336516e-7,4.257940094637425e-7,0,0,1.0653721589986979e-7,0,2.0565168213728185e-4,2.7251914084571968e-5,1.0013533442167293e-6,1.1430473538540352e-6,0,NA,3.5089335870105173e-8,1.7289250661976593e-7,2.077703622226941e-7
7,0,1.3257158167665372e-5,0,9.739500818118069e-4,1.2982898082757017e-7,NA,3.115717757514073e-5,6.967152930490154e-7,0,2.6453776749019793e-4,0,0,0,1.0372368011617052e-5,0,1.0535707312448342e-7,5.930763568366005e-5,0,0,5.220964259889159e-6,1.7413945505495492e-7,9.379689844922461e-5,1.325567276515985e-6,1.0569761216762725e-6,NA,1.0830556248343452e-5,2.6617855434878086e-6,0,1.0066438494060802e-4,1.258852765513029e-4,7.260596769803207e-6,1.316353387217753e-6,2.684472954740323e-7,0,3.9656987678217017e-7,0,9.19511481939875e-6,0,4.674790413563125e-5,6.428970483953611e-7,1.9382660956362458e-7,9.076755177487939e-7,4.236284132602874e-8,1.148066660778629e-6,NA,7.627237092474338e-7,5.200581425003315e-6,3.5900585534561113e-7,0,1.852155971289113e-6,5.004723207527104e-5,3.3634219454873385e-5,0,1.6653167490147957e-7,0,3.128519584532599e-6,1.5357766143106458e-4,0,0,0,1.4017067180999584e-6,3.055828458013681e-6,1.6920473773265652e-6,0,7.31528895391368e-7,6.408815072441721e-8,NA,0.0027218178444027466,5.659418460796642e-6,0,0,9.003201538467079e-5,1.4155784407403474e-6,8.771537413677107e-7,0,0,3.6953539457040975e-7,7.711014888190284e-4,0,8.92458723784025e-5,8.07508030218745e-5,1.9304087640557887e-4,7.537190090311192e-7,4.759940342081046e-4,1.6110429908433148e-7,4.801769612161068e-6,6.418452280090988e-6,7.192190431941381e-7,0.001,2.5032537083096134e-6,1.3307693843195444e-6,0,0,0,0,0,0,3.092403392128644e-4,0,0,5.110985040146787e-6,0,1.6853932584269662e-4,5.222975346250622e-6,2.899898935786334e-6,1.3620529328793935e-7,1.3006015282067956e-5,0,6.649988916685139e-6,1.2745154823184343e-6,8.305035654556194e-6,0,6.225387670453709e-7,1.1978617568708976e-6,1.8464785017145873e-4,0,0,8.757778430338041e-7,4.409337543883243e-7,0,2.5208650057398156e-5,9.435104564546337e-7,4.343060409902178e-5,4.542028410841913e-7,3.793557748618315e-5,0,6.4863956312151305e-6,0,3.1543671582432445e-6,4.3384296491495875e-5,8.47457627118644e-4,7.771487622046355e-7,2.712235661274584e-7,1.4895250546958255e-7,1.225362554145708e-6,0,0,5.280574526508484e-5,0,3.093335362561331e-7,4.4557426234735295e-7,0,0,1.4064203087092578e-4,0,0,0,7.660173684589503e-6,1.0294782723822343e-5,1.1619373492676773e-7,1.5813524617560689e-6,1.1878988370345344e-6,0,8.162502684410157e-7,2.917787826639053e-6,9.889980229428764e-5,0,0,0,1.3818959759107893e-6,1.5255239221220038e-4,1.0995717168163e-5,9.073586788857636e-6,0,1.8954830638588245e-5,1.335313672748506e-6,1.6399274395182146e-6,7.877304254718219e-6,7.234244848184204e-5,7.842979370088498e-7,0,1.4462710311912452e-4,5.507607750379061e-6,2.757123536547849e-5,6.663044635602753e-8,4.1537135705041476e-7,0,3.644341431059993e-7,0,0,4.784513524898716e-8,1.3889105906168672e-5,0,0,2.9574803639569976e-7,0,NA,0,7.886609483490171e-7,1.267572676913217e-7,6.475481667911398e-6,1.3834602485178818e-6,4.36104474791485e-6,1.589420815054994e-4,3.2769127755336516e-7,5.82665486634595e-7,0,0,2.1307443179973957e-7,0,2.8043411200538433e-4,3.1890537758541664e-5,1.0013533442167293e-6,1.2469607496589475e-6,0,NA,3.5089335870105173e-8,1.7289250661976593e-7,2.077703622226941e-7
